"","survey","station","lat","long","species","date","hour"
"1970","RDSA2014","RDSAex1",-2.46682,-64.63371,"giant-armadillo","15/01/14","4:37"
"1981","RDSA2014","RDSAex1",-2.46682,-64.63371,"giant-armadillo","27/01/14","2:46"
"2078","RDSA2014","RDSAex11",-2.52329,-64.59693,"giant-armadillo","24/02/14","2:14"
"2142","RDSA2014","RDSAex12",-2.44707,-64.61614,"giant-armadillo","28/02/14","1:17"
"2256","RDSA2014","RDSAex13",-2.4422,-64.5852,"giant-armadillo","13/02/14","0:53"
"2261","RDSA2014","RDSAex13",-2.4422,-64.5852,"giant-armadillo","17/02/14","4:16"
"2333","RDSA2014","RDSAex5",-2.53518,-64.62457,"giant-armadillo","26/01/14","21:40"
"13","RDSA2014","RDSA1",-2.43865,-64.66026,"giant-anteater","5/01/14","14:02"
"65","RDSA2014","RDSA2",-2.51364,-64.6325,"giant-anteater","13/01/14","13:28"
"125","RDSA2014","RDSA4",-2.52199,-64.64866,"giant-anteater","18/12/13","16:21"
"199","RDSA2014","RDSA6",-2.47828,-64.67484,"giant-anteater","23/12/13","16:34"
"236","RDSA2014","RDSA6",-2.47828,-64.67484,"giant-anteater","22/01/14","12:17"
"284","RDSA2014","RDSA8",-2.48598,-64.64894,"giant-anteater","28/12/13","15:09"
"330","RDSA2014","RDSA9",-2.49141,-64.6289,"giant-anteater","27/12/13","7:55"
"338","RDSA2014","RDSA9",-2.49141,-64.6289,"giant-anteater","4/01/14","10:31"
"489","RDSA2014","RDSA11",-2.49269,-64.66358,"giant-anteater","2/02/14","15:26"
"625","RDSA2014","RDSA15",-2.50099,-64.64214,"giant-anteater","4/01/14","12:47"
"827","RDSA2014","RDSA19",-2.50634,-64.61624,"giant-anteater","21/12/13","16:17"
"899","RDSA2014","RDSA21",-2.46088,-64.62653,"giant-anteater","15/01/14","11:50"
"927","RDSA2014","RDSA22",-2.50923,-64.65899,"giant-anteater","24/12/13","17:35"
"1360","RDSA2014","RDSA32",-2.51885,-64.58644,"giant-anteater","14/02/14","17:19"
"1591","RDSA2014","RDSA38",-2.5155,-64.56691,"giant-anteater","11/02/14","19:15"
"1659","RDSA2014","RDSA39",-2.4871,-64.56777,"giant-anteater","12/02/14","16:28"
"1676","RDSA2014","RDSA39",-2.4871,-64.56777,"giant-anteater","12/03/14","13:39"
"1838","RDSA2014","RDSA45",-2.46391,-64.55849,"giant-anteater","20/03/14","17:55"
"1870","RDSA2014","RDSA47",-2.46702,-64.57419,"giant-anteater","27/02/14","16:54"
"1978","RDSA2014","RDSAex1",-2.46682,-64.63371,"giant-anteater","22/01/14","14:45"
"2000","RDSA2014","RDSAex10",-2.47602,-64.59741,"giant-anteater","15/02/14","17:38"
"2003","RDSA2014","RDSAex10",-2.47602,-64.59741,"giant-anteater","18/02/14","15:14"
"2004","RDSA2014","RDSAex10",-2.47602,-64.59741,"giant-anteater","18/02/14","15:19"
"2006","RDSA2014","RDSAex10",-2.47602,-64.59741,"giant-anteater","23/02/14","16:07"
"2007","RDSA2014","RDSAex10",-2.47602,-64.59741,"giant-anteater","23/02/14","16:58"
"2024","RDSA2014","RDSAex10",-2.47602,-64.59741,"giant-anteater","12/03/14","14:05"
"2130","RDSA2014","RDSAex12",-2.44707,-64.61614,"giant-anteater","13/02/14","18:06"
"2133","RDSA2014","RDSAex12",-2.44707,-64.61614,"giant-anteater","15/02/14","15:51"
"2140","RDSA2014","RDSAex12",-2.44707,-64.61614,"giant-anteater","24/02/14","19:31"
"2257","RDSA2014","RDSAex13",-2.4422,-64.5852,"giant-anteater","13/02/14","12:33"
"2265","RDSA2014","RDSAex13",-2.4422,-64.5852,"giant-anteater","28/03/14","12:15"
"2271","RDSA2014","RDSAex13",-2.4422,-64.5852,"giant-anteater","9/04/14","11:30"
"2281","RDSA2014","RDSAex14",-2.45762,-64.5695,"giant-anteater","6/03/14","16:22"
"2286","RDSA2014","RDSAex14",-2.45762,-64.5695,"giant-anteater","14/03/14","20:44"
"2287","RDSA2014","RDSAex14",-2.45762,-64.5695,"giant-anteater","24/03/14","14:28"
"2289","RDSA2014","RDSAex14",-2.45762,-64.5695,"giant-anteater","26/03/14","14:49"
"2314","RDSA2014","RDSAex3",-2.46171,-64.65413,"giant-anteater","1/03/14","15:28"
"190","RDSA2014","RDSA5",-2.52016,-64.60734,"tapir","2/02/14","22:28"
"239","RDSA2014","RDSA6",-2.47828,-64.67484,"tapir","30/01/14","1:40"
"380","RDSA2014","RDSA10",-2.52592,-64.6218,"tapir","10/01/14","4:03"
"554","RDSA2014","RDSA13",-2.46056,-64.68134,"tapir","21/01/14","22:10"
"569","RDSA2014","RDSA14",-2.44516,-64.63439,"tapir","20/12/13","1:58"
"915","RDSA2014","RDSA22",-2.50923,-64.65899,"tapir","20/12/13","1:23"
"936","RDSA2014","RDSA22",-2.50923,-64.65899,"tapir","27/12/13","19:29"
"1144","RDSA2014","RDSA27",-2.48358,-64.58757,"tapir","13/02/14","5:50"
"1394","RDSA2014","RDSA33",-2.45004,-64.69112,"tapir","23/12/13","18:14"
"1395","RDSA2014","RDSA33",-2.45004,-64.69112,"tapir","23/12/13","18:44"
"1405","RDSA2014","RDSA33",-2.45004,-64.69112,"tapir","18/01/14","1:55"
"1412","RDSA2014","RDSA33",-2.45004,-64.69112,"tapir","28/01/14","1:17"
"1425","RDSA2014","RDSA34",-2.42136,-64.61189,"tapir","13/02/14","22:25"
"1441","RDSA2014","RDSA34",-2.42136,-64.61189,"tapir","19/03/14","0:53"
"1465","RDSA2014","RDSA35",-2.48155,-64.55707,"tapir","17/02/14","2:01"
"1674","RDSA2014","RDSA39",-2.4871,-64.56777,"tapir","11/03/14","1:43"
"1732","RDSA2014","RDSA42",-2.43391,-64.58167,"tapir","16/02/14","18:57"
"1837","RDSA2014","RDSA45",-2.46391,-64.55849,"tapir","20/03/14","15:45"
"1950","RDSA2014","RDSA50",-2.43924,-64.56306,"tapir","28/02/14","19:09"
"1998","RDSA2014","RDSAex10",-2.47602,-64.59741,"tapir","14/02/14","18:08"
"1999","RDSA2014","RDSAex10",-2.47602,-64.59741,"tapir","14/02/14","18:49"
"2093","RDSA2014","RDSAex11",-2.52329,-64.59693,"tapir","6/03/14","6:08"
"2137","RDSA2014","RDSAex12",-2.44707,-64.61614,"tapir","21/02/14","0:55"
"2255","RDSA2014","RDSAex13",-2.4422,-64.5852,"tapir","11/02/14","18:13"
"2262","RDSA2014","RDSAex13",-2.4422,-64.5852,"tapir","22/02/14","18:18"
"2277","RDSA2014","RDSAex14",-2.45762,-64.5695,"tapir","24/02/14","4:45"
"2297","RDSA2014","RDSAex14",-2.45762,-64.5695,"tapir","8/04/14","23:16"
"2365","RDSA2014","RDSAex8",-2.5061,-64.57435,"tapir","15/02/14","4:56"
"2369","RDSA2014","RDSAex8",-2.5061,-64.57435,"tapir","17/02/14","5:39"
"2371","RDSA2014","RDSAex8",-2.5061,-64.57435,"tapir","20/02/14","5:32"
"340","RDSA2014","RDSA9",-2.49141,-64.6289,"paca","5/01/14","3:11"
"342","RDSA2014","RDSA9",-2.49141,-64.6289,"paca","6/01/14","1:57"
"347","RDSA2014","RDSA9",-2.49141,-64.6289,"paca","12/01/14","3:45"
"357","RDSA2014","RDSA9",-2.49141,-64.6289,"paca","30/01/14","19:48"
"417","RDSA2014","RDSA11",-2.49269,-64.66358,"paca","29/12/13","21:00"
"420","RDSA2014","RDSA11",-2.49269,-64.66358,"paca","2/01/14","19:43"
"436","RDSA2014","RDSA11",-2.49269,-64.66358,"paca","10/01/14","4:20"
"573","RDSA2014","RDSA14",-2.44516,-64.63439,"paca","23/12/13","21:01"
"580","RDSA2014","RDSA14",-2.44516,-64.63439,"paca","4/01/14","19:52"
"601","RDSA2014","RDSA14",-2.44516,-64.63439,"paca","25/01/14","23:11"
"662","RDSA2014","RDSA16",-2.47485,-64.62042,"paca","3/02/14","21:18"
"829","RDSA2014","RDSA19",-2.50634,-64.61624,"paca","27/12/13","22:43"
"886","RDSA2014","RDSA21",-2.46088,-64.62653,"paca","20/12/13","22:33"
"889","RDSA2014","RDSA21",-2.46088,-64.62653,"paca","23/12/13","23:51"
"891","RDSA2014","RDSA21",-2.46088,-64.62653,"paca","3/01/14","1:44"
"893","RDSA2014","RDSA21",-2.46088,-64.62653,"paca","4/01/14","23:22"
"907","RDSA2014","RDSA21",-2.46088,-64.62653,"paca","2/02/14","2:46"
"913","RDSA2014","RDSA22",-2.50923,-64.65899,"paca","19/12/13","19:13"
"922","RDSA2014","RDSA22",-2.50923,-64.65899,"paca","22/12/13","21:58"
"945","RDSA2014","RDSA22",-2.50923,-64.65899,"paca","30/12/13","21:09"
"996","RDSA2014","RDSA23",-2.47167,-64.65794,"paca","24/12/13","19:20"
"998","RDSA2014","RDSA23",-2.47167,-64.65794,"paca","27/12/13","21:47"
"1069","RDSA2014","RDSA25",-2.46281,-64.64505,"paca","6/01/14","1:37"
"1079","RDSA2014","RDSA25",-2.46281,-64.64505,"paca","10/01/14","3:40"
"1087","RDSA2014","RDSA25",-2.46281,-64.64505,"paca","13/01/14","3:13"
"1255","RDSA2014","RDSA30",-2.45346,-64.61049,"paca","14/02/14","21:12"
"1352","RDSA2014","RDSA32",-2.51885,-64.58644,"paca","5/02/14","0:06"
"1493","RDSA2014","RDSA35",-2.48155,-64.55707,"paca","5/03/14","22:28"
"1849","RDSA2014","RDSA46",-2.44738,-64.56175,"paca","21/02/14","22:57"
"1898","RDSA2014","RDSA49",-2.42595,-64.62764,"paca","3/02/14","22:03"
"1899","RDSA2014","RDSA49",-2.42595,-64.62764,"paca","3/02/14","20:14"
"1901","RDSA2014","RDSA49",-2.42595,-64.62764,"paca","6/02/14","0:02"
"1903","RDSA2014","RDSA49",-2.42595,-64.62764,"paca","7/02/14","2:04"
"1917","RDSA2014","RDSA49",-2.42595,-64.62764,"paca","28/02/14","2:00"
"1922","RDSA2014","RDSA49",-2.42595,-64.62764,"paca","4/03/14","1:46"
"1947","RDSA2014","RDSA50",-2.43924,-64.56306,"paca","26/02/14","21:27"
"1995","RDSA2014","RDSAex10",-2.47602,-64.59741,"paca","11/02/14","4:38"
"1996","RDSA2014","RDSAex10",-2.47602,-64.59741,"paca","13/02/14","5:15"
"2044","RDSA2014","RDSAex10",-2.47602,-64.59741,"paca","27/03/14","20:15"
"2059","RDSA2014","RDSAex10",-2.47602,-64.59741,"paca","5/04/14","19:35"
"2066","RDSA2014","RDSAex11",-2.52329,-64.59693,"paca","13/02/14","19:10"
"2071","RDSA2014","RDSAex11",-2.52329,-64.59693,"paca","18/02/14","9:47"
"2150","RDSA2014","RDSAex12",-2.44707,-64.61614,"paca","3/03/14","0:45"
"2213","RDSA2014","RDSAex12",-2.44707,-64.61614,"paca","3/04/14","1:08"
"2241","RDSA2014","RDSAex12",-2.44707,-64.61614,"paca","9/04/14","2:44"
"2263","RDSA2014","RDSAex13",-2.4422,-64.5852,"paca","23/02/14","0:28"
"2275","RDSA2014","RDSAex14",-2.45762,-64.5695,"paca","19/02/14","20:56"
"2288","RDSA2014","RDSAex14",-2.45762,-64.5695,"paca","25/03/14","10:51"
"2295","RDSA2014","RDSAex14",-2.45762,-64.5695,"paca","5/04/14","22:17"
"2304","RDSA2014","RDSAex2",-2.44058,-64.65104,"paca","2/02/14","19:27"
"2310","RDSA2014","RDSAex3",-2.46171,-64.65413,"paca","19/01/14","22:26"
"2352","RDSA2014","RDSAex7",-2.51202,-64.64535,"paca","14/01/14","22:06"
"2374","RDSA2014","RDSAex8",-2.5061,-64.57435,"paca","27/02/14","1:41"
"2378","RDSA2014","RDSAex8",-2.5061,-64.57435,"paca","7/03/14","23:29"
"2393","RDSA2014","RDSAex9",-2.45737,-64.59876,"paca","28/02/14","0:32"
"2400","RDSA2014","RDSAex9",-2.45737,-64.59876,"paca","13/03/14","3:56"
"2404","RDSA2014","RDSAex9",-2.45737,-64.59876,"paca","23/03/14","23:37"
"2405","RDSA2014","RDSAex9",-2.45737,-64.59876,"paca","26/03/14","22:46"
"2408","RDSA2014","RDSAex9",-2.45737,-64.59876,"paca","1/04/14","11:31"
"31","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","20/12/13","17:25"
"35","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","23/12/13","6:50"
"42","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","29/12/13","6:58"
"49","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","7/01/14","14:56"
"57","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","11/01/14","6:53"
"58","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","12/01/14","11:14"
"59","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","12/04/14","15:36"
"68","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","17/01/14","18:02"
"70","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","18/01/14","14:37"
"71","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","18/01/14","17:35"
"75","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","20/01/14","15:09"
"81","RDSA2014","RDSA2",-2.51364,-64.6325,"agouti","30/01/14","8:20"
"91","RDSA2014","RDSA3",-2.47573,-64.6355,"agouti","20/12/13","11:27"
"95","RDSA2014","RDSA3",-2.47573,-64.6355,"agouti","25/12/13","11:54"
"185","RDSA2014","RDSA5",-2.52016,-64.60734,"agouti","29/01/14","7:51"
"188","RDSA2014","RDSA5",-2.52016,-64.60734,"agouti","31/01/14","18:13"
"238","RDSA2014","RDSA6",-2.47828,-64.67484,"agouti","29/01/14","12:38"
"247","RDSA2014","RDSA6",-2.47828,-64.67484,"agouti","4/02/14","17:03"
"249","RDSA2014","RDSA6",-2.47828,-64.67484,"agouti","4/02/14","17:50"
"250","RDSA2014","RDSA6",-2.47828,-64.67484,"agouti","7/02/14","7:47"
"258","RDSA2014","RDSA7",-2.46056,-64.68134,"agouti","6/01/14","17:13"
"320","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","17/12/13","6:54"
"324","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","20/12/13","6:47"
"325","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","22/12/13","6:46"
"327","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","23/12/13","7:40"
"344","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","7/01/14","10:42"
"345","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","7/01/14","11:37"
"346","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","9/01/14","6:32"
"348","RDSA2014","RDSA9",-2.49141,-64.6289,"agouti","12/01/14","10:40"
"366","RDSA2014","RDSA10",-2.52592,-64.6218,"agouti","22/12/13","15:05"
"499","RDSA2014","RDSA12",-2.49039,-64.61526,"agouti","3/01/14","12:58"
"505","RDSA2014","RDSA12",-2.49039,-64.61526,"agouti","5/01/14","17:09"
"509","RDSA2014","RDSA12",-2.49039,-64.61526,"agouti","17/01/14","3:03"
"510","RDSA2014","RDSA12",-2.49039,-64.61526,"agouti","17/01/14","4:46"
"513","RDSA2014","RDSA12",-2.49039,-64.61526,"agouti","24/01/14","6:44"
"566","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","17/12/13","9:18"
"571","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","23/12/13","6:44"
"572","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","23/12/13","17:08"
"574","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","25/12/13","14:25"
"575","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","26/12/13","8:59"
"576","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","26/12/13","11:06"
"577","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","26/12/13","15:59"
"578","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","2/01/14","10:35"
"579","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","3/01/14","11:08"
"587","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","8/01/14","11:09"
"594","RDSA2014","RDSA14",-2.44516,-64.63439,"agouti","14/01/14","8:48"
"604","RDSA2014","RDSA15",-2.50099,-64.64214,"agouti","19/12/13","18:14"
"611","RDSA2014","RDSA15",-2.50099,-64.64214,"agouti","21/12/13","16:53"
"634","RDSA2014","RDSA15",-2.50099,-64.64214,"agouti","11/01/14","17:22"
"650","RDSA2014","RDSA15",-2.50099,-64.64214,"agouti","28/01/14","18:14"
"667","RDSA2014","RDSA16",-2.47485,-64.62042,"agouti","9/02/14","12:51"
"668","RDSA2014","RDSA16",-2.47485,-64.62042,"agouti","9/02/14","14:10"
"669","RDSA2014","RDSA16",-2.47485,-64.62042,"agouti","9/02/14","14:58"
"673","RDSA2014","RDSA16",-2.47485,-64.62042,"agouti","11/02/14","9:47"
"674","RDSA2014","RDSA16",-2.47485,-64.62042,"agouti","11/02/14","17:00"
"676","RDSA2014","RDSA16",-2.47485,-64.62042,"agouti","12/02/14","10:41"
"696","RDSA2014","RDSA17",-2.44942,-64.64846,"agouti","15/12/13","8:36"
"709","RDSA2014","RDSA17",-2.44942,-64.64846,"agouti","21/12/13","8:46"
"721","RDSA2014","RDSA17",-2.44942,-64.64846,"agouti","27/12/13","8:49"
"724","RDSA2014","RDSA17",-2.44942,-64.64846,"agouti","29/12/13","14:15"
"727","RDSA2014","RDSA17",-2.44942,-64.64846,"agouti","1/01/14","7:07"
"781","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","19/12/13","13:08"
"782","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","20/12/13","16:51"
"786","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","21/12/13","17:08"
"793","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","24/12/13","8:03"
"800","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","26/12/13","13:56"
"801","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","30/12/13","14:28"
"802","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","1/01/14","8:45"
"805","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","5/01/14","9:07"
"808","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","12/01/14","13:41"
"810","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","15/01/14","15:55"
"811","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","19/01/14","7:02"
"814","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","25/01/14","12:21"
"815","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","27/01/14","10:06"
"817","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","27/01/14","14:40"
"821","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","1/02/14","15:24"
"822","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","1/02/14","18:08"
"823","RDSA2014","RDSA18",-2.45619,-64.66284,"agouti","3/02/14","18:09"
"846","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","6/02/14","8:50"
"848","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","6/02/14","17:20"
"850","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","8/02/14","2:08"
"853","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","11/02/14","17:13"
"855","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","15/02/14","16:36"
"856","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","16/02/14","15:23"
"858","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","18/02/14","10:48"
"863","RDSA2014","RDSA20",-2.50333,-64.60247,"agouti","20/02/14","16:10"
"884","RDSA2014","RDSA21",-2.46088,-64.62653,"agouti","19/12/13","6:10"
"910","RDSA2014","RDSA22",-2.50923,-64.65899,"agouti","19/12/13","6:55"
"912","RDSA2014","RDSA22",-2.50923,-64.65899,"agouti","19/12/13","16:37"
"938","RDSA2014","RDSA22",-2.50923,-64.65899,"agouti","29/12/13","17:12"
"942","RDSA2014","RDSA22",-2.50923,-64.65899,"agouti","30/12/13","11:25"
"943","RDSA2014","RDSA22",-2.50923,-64.65899,"agouti","30/12/13","16:45"
"952","RDSA2014","RDSA22",-2.50923,-64.65899,"agouti","5/01/14","6:26"
"955","RDSA2014","RDSA22",-2.50923,-64.65899,"agouti","6/01/14","14:08"
"986","RDSA2014","RDSA23",-2.47167,-64.65794,"agouti","15/12/13","18:34"
"1027","RDSA2014","RDSA24",-2.53512,-64.6375,"agouti","25/12/13","8:05"
"1029","RDSA2014","RDSA24",-2.53512,-64.6375,"agouti","29/12/13","6:59"
"1113","RDSA2014","RDSA26",-2.43277,-64.64622,"agouti","31/12/13","8:07"
"1116","RDSA2014","RDSA26",-2.43277,-64.64622,"agouti","1/01/14","14:53"
"1131","RDSA2014","RDSA26",-2.43277,-64.64622,"agouti","27/01/14","15:47"
"1139","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","9/02/14","6:51"
"1141","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","10/02/14","7:21"
"1143","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","11/02/14","11:35"
"1147","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","18/02/14","7:49"
"1149","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","21/02/14","7:25"
"1154","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","28/02/14","12:03"
"1156","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","3/03/14","9:18"
"1168","RDSA2014","RDSA27",-2.48358,-64.58757,"agouti","20/03/14","7:03"
"1178","RDSA2014","RDSA28",-2.43888,-64.61612,"agouti","7/02/14","7:31"
"1234","RDSA2014","RDSA30",-2.45346,-64.61049,"agouti","5/02/14","11:14"
"1239","RDSA2014","RDSA30",-2.45346,-64.61049,"agouti","6/02/14","7:45"
"1282","RDSA2014","RDSA30",-2.45346,-64.61049,"agouti","8/03/14","14:18"
"1299","RDSA2014","RDSA31",-2.46825,-64.60694,"agouti","5/02/14","7:49"
"1304","RDSA2014","RDSA31",-2.46825,-64.60694,"agouti","7/02/14","18:06"
"1310","RDSA2014","RDSA31",-2.46825,-64.60694,"agouti","9/02/14","14:36"
"1317","RDSA2014","RDSA31",-2.46825,-64.60694,"agouti","12/02/14","12:00"
"1318","RDSA2014","RDSA31",-2.46825,-64.60694,"agouti","12/02/14","8:42"
"1359","RDSA2014","RDSA32",-2.51885,-64.58644,"agouti","12/02/14","7:47"
"1362","RDSA2014","RDSA32",-2.51885,-64.58644,"agouti","15/02/14","18:21"
"1376","RDSA2014","RDSA32",-2.51885,-64.58644,"agouti","26/02/14","12:48"
"1384","RDSA2014","RDSA32",-2.51885,-64.58644,"agouti","8/03/14","15:26"
"1385","RDSA2014","RDSA32",-2.51885,-64.58644,"agouti","9/03/14","14:59"
"1392","RDSA2014","RDSA32",-2.51885,-64.58644,"agouti","18/03/14","9:59"
"1434","RDSA2014","RDSA34",-2.42136,-64.61189,"agouti","13/03/14","9:08"
"1437","RDSA2014","RDSA34",-2.42136,-64.61189,"agouti","14/03/14","11:14"
"1444","RDSA2014","RDSA35",-2.48155,-64.55707,"agouti","10/02/14","17:10"
"1453","RDSA2014","RDSA35",-2.48155,-64.55707,"agouti","12/02/14","13:27"
"1456","RDSA2014","RDSA35",-2.48155,-64.55707,"agouti","13/02/14","18:04"
"1460","RDSA2014","RDSA35",-2.48155,-64.55707,"agouti","14/02/14","14:55"
"1466","RDSA2014","RDSA35",-2.48155,-64.55707,"agouti","17/02/14","6:41"
"1476","RDSA2014","RDSA35",-2.48155,-64.55707,"agouti","21/02/14","10:00"
"1502","RDSA2014","RDSA35",-2.48155,-64.55707,"agouti","20/03/14","17:44"
"1554","RDSA2014","RDSA37",-2.44563,-64.59384,"agouti","11/02/14","9:29"
"1653","RDSA2014","RDSA38",-2.5155,-64.56691,"agouti","21/03/14","7:03"
"1658","RDSA2014","RDSA39",-2.4871,-64.56777,"agouti","12/02/14","7:42"
"1673","RDSA2014","RDSA39",-2.4871,-64.56777,"agouti","10/03/14","7:06"
"1682","RDSA2014","RDSA40",-2.4825,-64.57002,"agouti","12/02/14","12:58"
"1692","RDSA2014","RDSA40",-2.4825,-64.57002,"agouti","26/02/14","7:54"
"1696","RDSA2014","RDSA40",-2.4825,-64.57002,"agouti","6/03/14","17:43"
"1697","RDSA2014","RDSA40",-2.4825,-64.57002,"agouti","9/03/14","10:00"
"1698","RDSA2014","RDSA40",-2.4825,-64.57002,"agouti","9/03/14","4:43"
"1702","RDSA2014","RDSA40",-2.4825,-64.57002,"agouti","18/03/14","9:03"
"1703","RDSA2014","RDSA40",-2.4825,-64.57002,"agouti","22/03/14","15:10"
"1710","RDSA2014","RDSA41",-2.4203,-64.58886,"agouti","17/02/14","7:05"
"1720","RDSA2014","RDSA42",-2.43391,-64.58167,"agouti","7/02/14","9:11"
"1722","RDSA2014","RDSA42",-2.43391,-64.58167,"agouti","8/02/14","11:26"
"1724","RDSA2014","RDSA42",-2.43391,-64.58167,"agouti","11/02/14","12:15"
"1725","RDSA2014","RDSA42",-2.43391,-64.58167,"agouti","15/02/14","9:53"
"1726","RDSA2014","RDSA42",-2.43391,-64.58167,"agouti","15/02/14","16:56"
"1730","RDSA2014","RDSA42",-2.43391,-64.58167,"agouti","16/02/14","15:20"
"1770","RDSA2014","RDSA43",-2.42909,-64.59872,"agouti","1/03/14","11:35"
"1775","RDSA2014","RDSA43",-2.42909,-64.59872,"agouti","11/03/14","5:49"
"1839","RDSA2014","RDSA45",-2.46391,-64.55849,"agouti","21/03/14","14:49"
"1851","RDSA2014","RDSA46",-2.44738,-64.56175,"agouti","26/02/14","18:18"
"1855","RDSA2014","RDSA46",-2.44738,-64.56175,"agouti","3/03/14","4:29"
"1862","RDSA2014","RDSA46",-2.44738,-64.56175,"agouti","16/03/14","17:18"
"1869","RDSA2014","RDSA47",-2.46702,-64.57419,"agouti","12/02/14","9:12"
"1873","RDSA2014","RDSA48",-2.50104,-64.58652,"agouti","5/02/14","10:39"
"1876","RDSA2014","RDSA48",-2.50104,-64.58652,"agouti","9/02/14","9:51"
"1878","RDSA2014","RDSA48",-2.50104,-64.58652,"agouti","9/02/14","15:03"
"1879","RDSA2014","RDSA48",-2.50104,-64.58652,"agouti","9/02/14","17:51"
"1881","RDSA2014","RDSA48",-2.50104,-64.58652,"agouti","10/02/14","16:43"
"1882","RDSA2014","RDSA48",-2.50104,-64.58652,"agouti","10/02/14","17:30"
"1891","RDSA2014","RDSA48",-2.50104,-64.58652,"agouti","14/02/14","16:29"
"1900","RDSA2014","RDSA49",-2.42595,-64.62764,"agouti","5/02/14","13:43"
"1908","RDSA2014","RDSA49",-2.42595,-64.62764,"agouti","15/02/14","10:21"
"1932","RDSA2014","RDSA50",-2.43924,-64.56306,"agouti","15/02/14","16:40"
"1936","RDSA2014","RDSA50",-2.43924,-64.56306,"agouti","18/02/14","9:13"
"1942","RDSA2014","RDSA50",-2.43924,-64.56306,"agouti","22/02/14","7:20"
"1962","RDSA2014","RDSA50",-2.43924,-64.56306,"agouti","9/03/14","15:37"
"1983","RDSA2014","RDSAex1",-2.46682,-64.63371,"agouti","27/01/14","7:46"
"1987","RDSA2014","RDSAex1",-2.46682,-64.63371,"agouti","2/02/14","7:56"
"1992","RDSA2014","RDSAex1",-2.46682,-64.63371,"agouti","5/02/14","14:48"
"1997","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","14/02/14","8:57"
"2010","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","28/02/14","6:42"
"2011","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","28/02/14","16:59"
"2012","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","1/03/14","7:54"
