"","survey","station","lat","long","species","date","hour"
"1297","Guapore","RBG12",-12.394347,-63.458255,"tapir","10/11/2020","4:19"
"1359","Guapore","RBG22",-12.29426,-63.315296,"tapir","4/11/2020","17:59"
"1360","Guapore","RBG22",-12.29426,-63.315296,"tapir","5/11/2020","1:07"
"1386","Guapore","RBG22",-12.29426,-63.315296,"tapir","17/11/2020","22:58"
"1389","Guapore","RBG22",-12.29426,-63.315296,"tapir","19/11/2020","21:39"
"1402","Guapore","RBG22",-12.29426,-63.315296,"tapir","2/12/2020","1:11"
"1408","Guapore","RBG22",-12.29426,-63.315296,"tapir","4/12/2020","1:30"
"1561","Guapore","RBG27",-12.346984,-63.313226,"tapir","2/11/2020","2:09"
"1565","Guapore","RBG27",-12.346984,-63.313226,"tapir","5/11/2020","22:41"
"1630","Guapore","RBG27",-12.346984,-63.313226,"tapir","3/12/2020","10:10"
"1639","Guapore","RBG27",-12.346984,-63.313226,"tapir","8/12/2020","0:09"
"1709","Guapore","RBG29",-12.314524,-63.336543,"tapir","9/11/2020","7:35"
"1715","Guapore","RBG29",-12.314524,-63.336543,"tapir","17/11/2020","4:52"
"1727","Guapore","RBG30",-12.301138,-63.244523,"tapir","30/10/2020","21:50"
"1773","Guapore","RBG30",-12.301138,-63.244523,"tapir","28/11/2020","0:19"
"1774","Guapore","RBG30",-12.301138,-63.244523,"tapir","28/11/2020","7:52"
"1824","Guapore","RBG31",-12.317907,-63.236609,"tapir","27/11/2020","5:41"
"1844","Guapore","RBG32",-12.335155,-63.239459,"tapir","1/11/2020","20:12"
"1851","Guapore","RBG32",-12.335155,-63.239459,"tapir","23/11/2020","19:01"
"2108","Guapore","RBG36",-12.286028,-63.233666,"tapir","30/10/2020","13:46"
"2113","Guapore","RBG36",-12.286028,-63.233666,"tapir","8/11/2020","5:34"
"2190","Guapore","RBG40",-12.318994,-63.360404,"tapir","4/11/2020","3:34"
"2191","Guapore","RBG40",-12.318994,-63.360404,"tapir","5/11/2020","5:38"
"2194","Guapore","RBG40",-12.318994,-63.360404,"tapir","7/11/2020","4:26"
"2195","Guapore","RBG40",-12.318994,-63.360404,"tapir","8/11/2020","2:39"
"2222","Guapore","RBG40",-12.318994,-63.360404,"tapir","1/12/2020","15:54"
"2240","Guapore","RBG41",-12.556786,-63.439165,"tapir","14/11/2020","4:02"
"2424","Guapore","RBG48",-12.539097,-63.448927,"tapir","5/11/2020","18:55"
"2427","Guapore","RBG48",-12.539097,-63.448927,"tapir","8/11/2020","0:53"
"2473","Guapore","RBG61",-12.568749,-63.232696,"tapir","14/11/2020","20:08"
"2482","Guapore","RBG61",-12.568749,-63.232696,"tapir","22/11/2020","23:05"
"2498","Guapore","RBG61",-12.568749,-63.232696,"tapir","3/12/2020","4:47"
"2652","Guapore","RBG75",-12.553764,-63.273438,"tapir","1/12/2020","2:48"
"2739","Guapore","RBG84",-12.632989,-63.397738,"tapir","16/11/2020","3:57"
"1648","Guapore","RBG28",-12.347702,-63.287797,"giant_anteater","7/11/2020","8:08"
"2398","Guapore","RBG47",-12.555819,-63.475403,"giant_anteater","10/11/2020","15:34"
"2602","Guapore","RBG70",-12.535981,-63.230252,"giant_anteater","8/11/2020","2:07"
"2614","Guapore","RBG70",-12.535981,-63.230252,"giant_anteater","16/11/2020","0:05"
"2634","Guapore","RBG70",-12.535981,-63.230252,"giant_anteater","29/11/2020","4:28"
"2423","Guapore","RBG48",-12.539097,-63.448927,"buffalo","5/11/2020","7:29"
"2425","Guapore","RBG48",-12.539097,-63.448927,"buffalo","5/11/2020","21:09"
"2426","Guapore","RBG48",-12.539097,-63.448927,"buffalo","6/11/2020","20:46"
"2429","Guapore","RBG48",-12.539097,-63.448927,"buffalo","8/11/2020","22:48"
"2430","Guapore","RBG48",-12.539097,-63.448927,"buffalo","9/11/2020","19:24"
"2431","Guapore","RBG48",-12.539097,-63.448927,"buffalo","11/11/2020","19:36"
"2432","Guapore","RBG48",-12.539097,-63.448927,"buffalo","12/11/2020","19:34"
"2471","Guapore","RBG61",-12.568749,-63.232696,"buffalo","12/11/2020","6:42"
"2501","Guapore","RBG63",-12.570261,-63.249634,"buffalo","7/11/2020","16:40"
"2502","Guapore","RBG63",-12.570261,-63.249634,"buffalo","7/11/2020","17:21"
"2503","Guapore","RBG63",-12.570261,-63.249634,"buffalo","7/11/2020","22:29"
"2504","Guapore","RBG63",-12.570261,-63.249634,"buffalo","8/11/2020","1:16"
"2505","Guapore","RBG63",-12.570261,-63.249634,"buffalo","8/11/2020","2:19"
"2507","Guapore","RBG63",-12.570261,-63.249634,"buffalo","8/11/2020","15:19"
"2508","Guapore","RBG63",-12.570261,-63.249634,"buffalo","8/11/2020","16:11"
"2509","Guapore","RBG63",-12.570261,-63.249634,"buffalo","11/11/2020","18:50"
"2510","Guapore","RBG63",-12.570261,-63.249634,"buffalo","11/11/2020","20:43"
"2511","Guapore","RBG63",-12.570261,-63.249634,"buffalo","15/11/2020","23:37"
"2512","Guapore","RBG63",-12.570261,-63.249634,"buffalo","16/11/2020","0:16"
"2529","Guapore","RBG66",-12.549829,-63.226998,"buffalo","9/11/2020","6:03"
"2530","Guapore","RBG66",-12.549829,-63.226998,"buffalo","11/11/2020","7:00"
"2531","Guapore","RBG66",-12.549829,-63.226998,"buffalo","13/11/2020","13:19"
"2532","Guapore","RBG66",-12.549829,-63.226998,"buffalo","15/11/2020","15:51"
"2541","Guapore","RBG66",-12.549829,-63.226998,"buffalo","19/11/2020","16:02"
"2542","Guapore","RBG66",-12.549829,-63.226998,"buffalo","20/11/2020","8:39"
"2544","Guapore","RBG66",-12.549829,-63.226998,"buffalo","20/11/2020","12:54"
"2545","Guapore","RBG66",-12.549829,-63.226998,"buffalo","20/11/2020","15:31"
"2549","Guapore","RBG66",-12.549829,-63.226998,"buffalo","22/11/2020","7:01"
"2554","Guapore","RBG66",-12.549829,-63.226998,"buffalo","23/11/2020","13:37"
"2556","Guapore","RBG66",-12.549829,-63.226998,"buffalo","23/11/2020","17:24"
"2557","Guapore","RBG66",-12.549829,-63.226998,"buffalo","24/11/2020","6:44"
"2562","Guapore","RBG66",-12.549829,-63.226998,"buffalo","26/11/2020","14:58"
"2563","Guapore","RBG66",-12.549829,-63.226998,"buffalo","27/11/2020","15:15"
"2566","Guapore","RBG66",-12.549829,-63.226998,"buffalo","1/12/2020","17:55"
"2571","Guapore","RBG66",-12.549829,-63.226998,"buffalo","4/12/2020","17:10"
"2574","Guapore","RBG67",-12.551489,-63.205205,"buffalo","12/11/2020","5:15"
"2575","Guapore","RBG67",-12.551489,-63.205205,"buffalo","13/11/2020","15:10"
"2576","Guapore","RBG67",-12.551489,-63.205205,"buffalo","13/11/2020","15:59"
"2577","Guapore","RBG67",-12.551489,-63.205205,"buffalo","13/11/2020","20:27"
"2578","Guapore","RBG67",-12.551489,-63.205205,"buffalo","14/11/2020","15:38"
"2579","Guapore","RBG67",-12.551489,-63.205205,"buffalo","15/11/2020","6:48"
"2580","Guapore","RBG67",-12.551489,-63.205205,"buffalo","16/11/2020","3:31"
"2581","Guapore","RBG67",-12.551489,-63.205205,"buffalo","16/11/2020","5:12"
"2584","Guapore","RBG67",-12.551489,-63.205205,"buffalo","25/11/2020","17:15"
"2585","Guapore","RBG67",-12.551489,-63.205205,"buffalo","26/11/2020","4:41"
"2586","Guapore","RBG67",-12.551489,-63.205205,"buffalo","27/11/2020","4:35"
"2587","Guapore","RBG67",-12.551489,-63.205205,"buffalo","28/11/2020","4:36"
"2588","Guapore","RBG67",-12.551489,-63.205205,"buffalo","29/11/2020","6:30"
"2589","Guapore","RBG67",-12.551489,-63.205205,"buffalo","29/11/2020","12:17"
"2591","Guapore","RBG67",-12.551489,-63.205205,"buffalo","1/12/2020","1:03"
"2599","Guapore","RBG70",-12.535981,-63.230252,"buffalo","6/11/2020","11:22"
"2640","Guapore","RBG75",-12.553764,-63.273438,"buffalo","11/11/2020","2:32"
"2641","Guapore","RBG75",-12.553764,-63.273438,"buffalo","14/11/2020","5:08"
"2642","Guapore","RBG75",-12.553764,-63.273438,"buffalo","15/11/2020","3:58"
"2650","Guapore","RBG75",-12.553764,-63.273438,"buffalo","29/11/2020","0:18"
"2653","Guapore","RBG75",-12.553764,-63.273438,"buffalo","1/12/2020","5:35"
"2654","Guapore","RBG75",-12.553764,-63.273438,"buffalo","3/12/2020","2:25"
"2655","Guapore","RBG75",-12.553764,-63.273438,"buffalo","4/12/2020","5:23"
"2656","Guapore","RBG75",-12.553764,-63.273438,"buffalo","6/12/2020","7:28"
"2660","Guapore","RBG81",-12.541601,-63.315,"buffalo","8/11/2020","0:18"
"2661","Guapore","RBG81",-12.541601,-63.315,"buffalo","9/11/2020","6:25"
"2665","Guapore","RBG81",-12.541601,-63.315,"buffalo","15/11/2020","5:30"
"2666","Guapore","RBG81",-12.541601,-63.315,"buffalo","17/11/2020","7:23"
"2668","Guapore","RBG81",-12.541601,-63.315,"buffalo","19/11/2020","20:51"
"2674","Guapore","RBG81",-12.541601,-63.315,"buffalo","26/11/2020","22:12"
"2677","Guapore","RBG81",-12.541601,-63.315,"buffalo","2/12/2020","0:02"
"2679","Guapore","RBG81",-12.541601,-63.315,"buffalo","3/12/2020","0:23"
"2680","Guapore","RBG81",-12.541601,-63.315,"buffalo","3/12/2020","6:32"
"2681","Guapore","RBG81",-12.541601,-63.315,"buffalo","3/12/2020","8:39"
"2683","Guapore","RBG81",-12.541601,-63.315,"buffalo","4/12/2020","22:10"
"2688","Guapore","RBG83",-12.56485,-63.264215,"buffalo","7/11/2020","9:00"
"2692","Guapore","RBG83",-12.56485,-63.264215,"buffalo","7/11/2020","22:01"
"2693","Guapore","RBG83",-12.56485,-63.264215,"buffalo","8/11/2020","7:50"
"2694","Guapore","RBG83",-12.56485,-63.264215,"buffalo","8/11/2020","12:57"
"2696","Guapore","RBG83",-12.56485,-63.264215,"buffalo","8/11/2020","13:26"
"2697","Guapore","RBG83",-12.56485,-63.264215,"buffalo","9/11/2020","1:19"
"2701","Guapore","RBG83",-12.56485,-63.264215,"buffalo","10/11/2020","18:25"
"2702","Guapore","RBG83",-12.56485,-63.264215,"buffalo","11/11/2020","6:13"
"2703","Guapore","RBG83",-12.56485,-63.264215,"buffalo","12/11/2020","8:23"
"2704","Guapore","RBG83",-12.56485,-63.264215,"buffalo","12/11/2020","8:54"
"2705","Guapore","RBG83",-12.56485,-63.264215,"buffalo","12/11/2020","13:35"
"2708","Guapore","RBG83",-12.56485,-63.264215,"buffalo","15/11/2020","13:32"
"2712","Guapore","RBG83",-12.56485,-63.264215,"buffalo","20/11/2020","9:57"
"2715","Guapore","RBG83",-12.56485,-63.264215,"buffalo","20/11/2020","19:15"
"2723","Guapore","RBG83",-12.56485,-63.264215,"buffalo","24/11/2020","5:56"
"2725","Guapore","RBG83",-12.56485,-63.264215,"buffalo","26/11/2020","5:51"
"2728","Guapore","RBG83",-12.56485,-63.264215,"buffalo","28/11/2020","14:11"
"1467","Guapore","RBG26",-12.334778,-63.325406,"giant_armadillo","7/11/2020","22:04"
"1497","Guapore","RBG26",-12.334778,-63.325406,"giant_armadillo","25/11/2020","3:38"
"2225","Guapore","RBG40",-12.318994,-63.360404,"giant_armadillo","4/12/2020","4:31"
"1399","Guapore","RBG22",-12.29426,-63.315296,"collared_pecary","30/11/2020","15:00"
"1432","Guapore","RBG23",-12.308763,-63.321249,"collared_pecary","9/11/2020","5:10"
"1449","Guapore","RBG23",-12.308763,-63.321249,"collared_pecary","1/12/2020","11:48"
"1451","Guapore","RBG23",-12.308763,-63.321249,"collared_pecary","3/12/2020","12:35"
"1452","Guapore","RBG23",-12.308763,-63.321249,"collared_pecary","3/12/2020","14:40"
"1453","Guapore","RBG23",-12.308763,-63.321249,"collared_pecary","4/12/2020","7:02"
"1454","Guapore","RBG23",-12.308763,-63.321249,"collared_pecary","4/12/2020","18:22"
"1516","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","3/11/2020","7:15"
"1517","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","3/11/2020","17:56"
"1519","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","12/11/2020","12:20"
"1521","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","12/11/2020","21:07"
"1523","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","14/11/2020","7:26"
"1525","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","19/11/2020","7:40"
"1526","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","20/11/2020","11:47"
"1529","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","25/11/2020","7:25"
"1532","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","2/12/2020","8:24"
"1534","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","4/12/2020","10:41"
"1537","Guapore","RBG24",-12.322012,-63.314734,"collared_pecary","8/12/2020","9:59"
"1546","Guapore","RBG25",-12.332126,-63.297824,"collared_pecary","20/11/2020","8:08"
"1558","Guapore","RBG25",-12.332126,-63.297824,"collared_pecary","9/12/2020","8:47"
"1626","Guapore","RBG27",-12.346984,-63.313226,"collared_pecary","30/11/2020","17:31"
"1637","Guapore","RBG27",-12.346984,-63.313226,"collared_pecary","7/12/2020","12:15"
"1724","Guapore","RBG29",-12.314524,-63.336543,"collared_pecary","5/12/2020","18:00"
"1847","Guapore","RBG32",-12.335155,-63.239459,"collared_pecary","15/11/2020","13:59"
"2153","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","19/11/2020","21:15"
"2154","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","20/11/2020","11:11"
"2155","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","21/11/2020","5:45"
"2156","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","21/11/2020","9:13"
"2157","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","21/11/2020","20:17"
"2158","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","22/11/2020","5:18"
"2161","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","22/11/2020","9:30"
"2162","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","24/11/2020","1:07"
"2164","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","28/11/2020","19:42"
"2165","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","28/11/2020","21:14"
"2166","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","30/11/2020","18:03"
"2167","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","30/11/2020","23:33"
"2168","Guapore","RBG38",-12.320746,-63.376997,"collared_pecary","1/12/2020","4:28"
"2184","Guapore","RBG39",-12.340336,-63.370823,"collared_pecary","5/12/2020","8:54"
"2188","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","1/11/2020","8:42"
"2189","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","2/11/2020","15:34"
"2196","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","8/11/2020","6:52"
"2200","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","10/11/2020","9:41"
"2201","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","11/11/2020","10:03"
"2202","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","12/11/2020","7:30"
"2203","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","12/11/2020","16:15"
"2204","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","12/11/2020","23:33"
"2206","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","14/11/2020","7:56"
"2212","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","19/11/2020","16:46"
"2213","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","20/11/2020","5:10"
"2214","Guapore","RBG40",-12.318994,-63.360404,"collared_pecary","20/11/2020","10:13"
"2312","Guapore","RBG46",-12.557167,-63.457458,"collared_pecary","19/11/2020","15:48"
"2326","Guapore","RBG46",-12.557167,-63.457458,"collared_pecary","23/11/2020","17:56"
"2334","Guapore","RBG46",-12.557167,-63.457458,"collared_pecary","25/11/2020","16:45"
"2360","Guapore","RBG46",-12.557167,-63.457458,"collared_pecary","1/12/2020","8:58"
"2598","Guapore","RBG67",-12.551489,-63.205205,"marsh_deer","6/12/2020","17:42"
"1287","Guapore","RBG00",-12.549831,-63.435928,"agouti","4/12/2020","7:17"
"1288","Guapore","RBG00",-12.549831,-63.435928,"agouti","4/12/2020","8:52"
"1311","Guapore","RBG21",-12.303438,-63.346578,"agouti","2/11/2020","16:40"
"1318","Guapore","RBG21",-12.303438,-63.346578,"agouti","11/11/2020","5:57"
"1332","Guapore","RBG21",-12.303438,-63.346578,"agouti","21/11/2020","10:05"
"1334","Guapore","RBG21",-12.303438,-63.346578,"agouti","24/11/2020","12:20"
"1340","Guapore","RBG21",-12.303438,-63.346578,"agouti","30/11/2020","5:48"
"1343","Guapore","RBG21",-12.303438,-63.346578,"agouti","1/12/2020","14:59"
"1344","Guapore","RBG21",-12.303438,-63.346578,"agouti","4/12/2020","5:31"
"1345","Guapore","RBG21",-12.303438,-63.346578,"agouti","4/12/2020","6:38"
"1346","Guapore","RBG21",-12.303438,-63.346578,"agouti","4/12/2020","15:21"
"1348","Guapore","RBG21",-12.303438,-63.346578,"agouti","5/12/2020","9:50"
"1349","Guapore","RBG21",-12.303438,-63.346578,"agouti","5/12/2020","13:50"
"1350","Guapore","RBG21",-12.303438,-63.346578,"agouti","6/12/2020","5:51"
"1403","Guapore","RBG22",-12.29426,-63.315296,"agouti","2/12/2020","7:53"
"1410","Guapore","RBG23",-12.308763,-63.321249,"agouti","29/10/2020","9:20"
"1411","Guapore","RBG23",-12.308763,-63.321249,"agouti","29/10/2020","10:26"
"1412","Guapore","RBG23",-12.308763,-63.321249,"agouti","29/10/2020","11:50"
"1413","Guapore","RBG23",-12.308763,-63.321249,"agouti","29/10/2020","16:11"
"1414","Guapore","RBG23",-12.308763,-63.321249,"agouti","30/10/2020","13:00"
"1415","Guapore","RBG23",-12.308763,-63.321249,"agouti","30/10/2020","17:02"
"1416","Guapore","RBG23",-12.308763,-63.321249,"agouti","31/10/2020","6:27"
"1417","Guapore","RBG23",-12.308763,-63.321249,"agouti","31/10/2020","15:52"
"1418","Guapore","RBG23",-12.308763,-63.321249,"agouti","31/10/2020","16:24"
"1419","Guapore","RBG23",-12.308763,-63.321249,"agouti","1/11/2020","7:38"
"1420","Guapore","RBG23",-12.308763,-63.321249,"agouti","1/11/2020","17:41"
"1421","Guapore","RBG23",-12.308763,-63.321249,"agouti","2/11/2020","5:50"
"1422","Guapore","RBG23",-12.308763,-63.321249,"agouti","2/11/2020","18:07"
"1424","Guapore","RBG23",-12.308763,-63.321249,"agouti","3/11/2020","6:05"
"1425","Guapore","RBG23",-12.308763,-63.321249,"agouti","3/11/2020","15:35"
"1426","Guapore","RBG23",-12.308763,-63.321249,"agouti","3/11/2020","18:17"
"1427","Guapore","RBG23",-12.308763,-63.321249,"agouti","5/11/2020","6:21"
"1429","Guapore","RBG23",-12.308763,-63.321249,"agouti","6/11/2020","5:54"
"1431","Guapore","RBG23",-12.308763,-63.321249,"agouti","8/11/2020","20:42"
"1433","Guapore","RBG23",-12.308763,-63.321249,"agouti","9/11/2020","8:19"
"1434","Guapore","RBG23",-12.308763,-63.321249,"agouti","9/11/2020","17:50"
"1435","Guapore","RBG23",-12.308763,-63.321249,"agouti","11/11/2020","8:52"
"1436","Guapore","RBG23",-12.308763,-63.321249,"agouti","14/11/2020","7:40"
"1438","Guapore","RBG23",-12.308763,-63.321249,"agouti","16/11/2020","7:38"
"1439","Guapore","RBG23",-12.308763,-63.321249,"agouti","16/11/2020","10:29"
"1440","Guapore","RBG23",-12.308763,-63.321249,"agouti","16/11/2020","17:46"
"1442","Guapore","RBG23",-12.308763,-63.321249,"agouti","19/11/2020","17:10"
"1443","Guapore","RBG23",-12.308763,-63.321249,"agouti","23/11/2020","5:58"
"1444","Guapore","RBG23",-12.308763,-63.321249,"agouti","24/11/2020","5:43"
"1446","Guapore","RBG23",-12.308763,-63.321249,"agouti","29/11/2020","5:37"
"1450","Guapore","RBG23",-12.308763,-63.321249,"agouti","3/12/2020","7:15"
"1458","Guapore","RBG26",-12.334778,-63.325406,"agouti","3/11/2020","5:53"
"1461","Guapore","RBG26",-12.334778,-63.325406,"agouti","4/11/2020","5:33"
"1470","Guapore","RBG26",-12.334778,-63.325406,"agouti","10/11/2020","5:51"
"1472","Guapore","RBG26",-12.334778,-63.325406,"agouti","11/11/2020","6:56"
"1481","Guapore","RBG26",-12.334778,-63.325406,"agouti","17/11/2020","5:34"
"1482","Guapore","RBG26",-12.334778,-63.325406,"agouti","17/11/2020","6:50"
"1485","Guapore","RBG26",-12.334778,-63.325406,"agouti","19/11/2020","5:31"
"1489","Guapore","RBG26",-12.334778,-63.325406,"agouti","21/11/2020","18:25"
"1492","Guapore","RBG26",-12.334778,-63.325406,"agouti","22/11/2020","5:30"
"1494","Guapore","RBG26",-12.334778,-63.325406,"agouti","23/11/2020","5:21"
"1495","Guapore","RBG26",-12.334778,-63.325406,"agouti","23/11/2020","6:59"
"1498","Guapore","RBG26",-12.334778,-63.325406,"agouti","25/11/2020","5:31"
"1502","Guapore","RBG26",-12.334778,-63.325406,"agouti","1/12/2020","6:26"
"1503","Guapore","RBG26",-12.334778,-63.325406,"agouti","1/12/2020","18:08"
"1504","Guapore","RBG26",-12.334778,-63.325406,"agouti","2/12/2020","6:59"
"1510","Guapore","RBG26",-12.334778,-63.325406,"agouti","6/12/2020","5:49"
"1511","Guapore","RBG26",-12.334778,-63.325406,"agouti","8/12/2020","5:33"
"1512","Guapore","RBG26",-12.334778,-63.325406,"agouti","8/12/2020","6:33"
"1518","Guapore","RBG24",-12.322012,-63.314734,"agouti","10/11/2020","7:07"
"1522","Guapore","RBG24",-12.322012,-63.314734,"agouti","13/11/2020","20:19"
"1550","Guapore","RBG25",-12.332126,-63.297824,"agouti","24/11/2020","6:36"
"1562","Guapore","RBG27",-12.346984,-63.313226,"agouti","3/11/2020","14:33"
"1566","Guapore","RBG27",-12.346984,-63.313226,"agouti","6/11/2020","8:57"
"1569","Guapore","RBG27",-12.346984,-63.313226,"agouti","6/11/2020","13:19"
"1572","Guapore","RBG27",-12.346984,-63.313226,"agouti","8/11/2020","12:02"
"1578","Guapore","RBG27",-12.346984,-63.313226,"agouti","10/11/2020","10:51"
"1584","Guapore","RBG27",-12.346984,-63.313226,"agouti","12/11/2020","11:41"
"1587","Guapore","RBG27",-12.346984,-63.313226,"agouti","14/11/2020","7:34"
"1590","Guapore","RBG27",-12.346984,-63.313226,"agouti","16/11/2020","16:12"
"1593","Guapore","RBG27",-12.346984,-63.313226,"agouti","19/11/2020","6:28"
"1602","Guapore","RBG27",-12.346984,-63.313226,"agouti","21/11/2020","7:42"
"1615","Guapore","RBG27",-12.346984,-63.313226,"agouti","26/11/2020","12:10"
"1632","Guapore","RBG27",-12.346984,-63.313226,"agouti","4/12/2020","7:20"
"1644","Guapore","RBG28",-12.347702,-63.287797,"agouti","4/11/2020","5:44"
"1652","Guapore","RBG28",-12.347702,-63.287797,"agouti","9/11/2020","5:26"
"1654","Guapore","RBG28",-12.347702,-63.287797,"agouti","10/11/2020","5:52"
"1655","Guapore","RBG28",-12.347702,-63.287797,"agouti","10/11/2020","7:15"
"1656","Guapore","RBG28",-12.347702,-63.287797,"agouti","10/11/2020","8:40"
"1665","Guapore","RBG28",-12.347702,-63.287797,"agouti","12/11/2020","12:18"
"1666","Guapore","RBG28",-12.347702,-63.287797,"agouti","13/11/2020","9:21"
"1673","Guapore","RBG28",-12.347702,-63.287797,"agouti","17/11/2020","8:07"
"1674","Guapore","RBG28",-12.347702,-63.287797,"agouti","17/11/2020","18:45"
"1676","Guapore","RBG28",-12.347702,-63.287797,"agouti","19/11/2020","15:02"
"1681","Guapore","RBG28",-12.347702,-63.287797,"agouti","22/11/2020","8:42"
"1683","Guapore","RBG28",-12.347702,-63.287797,"agouti","24/11/2020","15:39"
"1694","Guapore","RBG28",-12.347702,-63.287797,"agouti","2/12/2020","5:46"
"1697","Guapore","RBG28",-12.347702,-63.287797,"agouti","7/12/2020","10:10"
"1699","Guapore","RBG28",-12.347702,-63.287797,"agouti","8/12/2020","8:54"
"1700","Guapore","RBG28",-12.347702,-63.287797,"agouti","8/12/2020","9:32"
"1703","Guapore","RBG29",-12.314524,-63.336543,"agouti","1/11/2020","2:18"
"1704","Guapore","RBG29",-12.314524,-63.336543,"agouti","3/11/2020","8:25"
"1706","Guapore","RBG29",-12.314524,-63.336543,"agouti","5/11/2020","8:49"
"1712","Guapore","RBG29",-12.314524,-63.336543,"agouti","15/11/2020","8:51"
"1725","Guapore","RBG29",-12.314524,-63.336543,"agouti","5/12/2020","18:35"
"2080","Guapore","RBG35",-12.326922,-63.276976,"agouti","22/11/2020","6:44"
"2152","Guapore","RBG38",-12.320746,-63.376997,"agouti","11/11/2020","11:04"
"2169","Guapore","RBG38",-12.320746,-63.376997,"agouti","1/12/2020","8:13"
"2177","Guapore","RBG39",-12.340336,-63.370823,"agouti","14/11/2020","6:40"
"2179","Guapore","RBG39",-12.340336,-63.370823,"agouti","19/11/2020","6:00"
"2186","Guapore","RBG39",-12.340336,-63.370823,"agouti","9/12/2020","8:55"
"2208","Guapore","RBG40",-12.318994,-63.360404,"agouti","15/11/2020","16:02"
"2211","Guapore","RBG40",-12.318994,-63.360404,"agouti","16/11/2020","15:09"
"2215","Guapore","RBG40",-12.318994,-63.360404,"agouti","21/11/2020","6:41"
"2216","Guapore","RBG40",-12.318994,-63.360404,"agouti","21/11/2020","9:30"
"2218","Guapore","RBG40",-12.318994,-63.360404,"agouti","26/11/2020","10:50"
"2219","Guapore","RBG40",-12.318994,-63.360404,"agouti","27/11/2020","16:56"
"2221","Guapore","RBG40",-12.318994,-63.360404,"agouti","1/12/2020","8:15"
"2223","Guapore","RBG40",-12.318994,-63.360404,"agouti","1/12/2020","17:19"
"2224","Guapore","RBG40",-12.318994,-63.360404,"agouti","2/12/2020","7:14"
"2226","Guapore","RBG40",-12.318994,-63.360404,"agouti","4/12/2020","13:25"
"2259","Guapore","RBG41",-12.556786,-63.439165,"agouti","24/11/2020","6:49"
"2261","Guapore","RBG41",-12.556786,-63.439165,"agouti","28/11/2020","8:42"
"2262","Guapore","RBG41",-12.556786,-63.439165,"agouti","28/11/2020","14:21"
"2263","Guapore","RBG41",-12.556786,-63.439165,"agouti","29/11/2020","7:12"
"2272","Guapore","RBG41",-12.556786,-63.439165,"agouti","8/12/2020","17:55"
"2284","Guapore","RBG42",-12.540374,-63.431624,"agouti","3/12/2020","10:03"
"2300","Guapore","RBG46",-12.557167,-63.457458,"agouti","14/11/2020","10:10"
"2303","Guapore","RBG46",-12.557167,-63.457458,"agouti","16/11/2020","9:31"
"2304","Guapore","RBG46",-12.557167,-63.457458,"agouti","16/11/2020","18:10"
"2309","Guapore","RBG46",-12.557167,-63.457458,"agouti","19/11/2020","9:08"
"2319","Guapore","RBG46",-12.557167,-63.457458,"agouti","21/11/2020","7:13"
"2320","Guapore","RBG46",-12.557167,-63.457458,"agouti","21/11/2020","8:32"
"2322","Guapore","RBG46",-12.557167,-63.457458,"agouti","22/11/2020","16:01"
"2325","Guapore","RBG46",-12.557167,-63.457458,"agouti","23/11/2020","15:41"
"2330","Guapore","RBG46",-12.557167,-63.457458,"agouti","24/11/2020","10:30"
"2333","Guapore","RBG46",-12.557167,-63.457458,"agouti","25/11/2020","6:02"
"2336","Guapore","RBG46",-12.557167,-63.457458,"agouti","26/11/2020","10:27"
"2337","Guapore","RBG46",-12.557167,-63.457458,"agouti","26/11/2020","17:23"
