"date","lat","lon","hour","species","solar"
2013-01-20,9.6144,-83.8564,6.21002692270016,"Tapirus bairdii",6.21439929295612
2013-01-20,9.6144,-83.8564,6.21002692270016,"Tapirus bairdii",6.21439929295612
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-01-20,9.6144,-83.8564,6.21002692270016,"Tapirus bairdii",6.21439929295612
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-04,9.6144,-83.8564,2.60003153110639,"Tapirus bairdii",2.62980856688955
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-04,9.6144,-83.8564,2.60003153110639,"Tapirus bairdii",2.62980856688955
2013-02-04,9.6144,-83.8564,2.60003153110639,"Tapirus bairdii",2.62980856688955
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-02-04,9.6144,-83.8564,2.60003153110639,"Tapirus bairdii",2.62980856688955
2013-02-04,9.6144,-83.8564,2.60003153110639,"Tapirus bairdii",2.62980856688955
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-01-20,9.6144,-83.8564,6.21002692270016,"Tapirus bairdii",6.21439929295612
2013-04-28,9.6144,-83.8564,5.11003316163073,"Tapirus bairdii",5.14965426965531
2013-04-28,9.6144,-83.8564,5.11003316163073,"Tapirus bairdii",5.14965426965531
2013-04-21,9.6144,-83.8564,5.72998865634955,"Tapirus bairdii",5.74943591432084
2013-04-16,9.6144,-83.8564,4.86997766742935,"Tapirus bairdii",4.92032768513274
2013-04-28,9.6144,-83.8564,5.11003316163073,"Tapirus bairdii",5.14965426965531
2013-04-16,9.6144,-83.8564,4.86997766742935,"Tapirus bairdii",4.92032768513274
2013-04-21,9.6144,-83.8564,5.72998865634955,"Tapirus bairdii",5.74943591432084
2013-04-16,9.6144,-83.8564,4.86997766742935,"Tapirus bairdii",4.92032768513274
2013-04-28,9.6144,-83.8564,5.11003316163073,"Tapirus bairdii",5.14965426965531
2013-04-28,9.6144,-83.8564,5.11003316163073,"Tapirus bairdii",5.14965426965531
2013-04-28,9.6144,-83.8564,5.11003316163073,"Tapirus bairdii",5.14965426965531
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.190022722310883,"Tapirus bairdii",0.216870485148212
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.190022722310883,"Tapirus bairdii",0.216870485148212
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-05-01,9.6145,-83.8564,5.90997573546147,"Tapirus bairdii",5.92225731303983
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.190022722310883,"Tapirus bairdii",0.216870485148212
2017-05-01,9.6145,-83.8564,5.90997573546147,"Tapirus bairdii",5.92225731303983
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
2017-06-03,9.6145,-83.8564,0.170024157965114,"Tapirus bairdii",0.194046381276893
2017-06-03,9.6145,-83.8564,0.179987079111915,"Tapirus bairdii",0.205416934841877
