Srvy_Nm,Species,Common,Site,Trail,Camr_Nm,Paired,Latitud,Longitd,X,Y,UTM zone,Cmr_S_D,Cmr_E_D,Date,Time
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/10,2/19/11,10/10/10,22:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/10,2/19/11,10/26/10,2:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/10,2/19/11,8/30/10,7:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/10,2/19/11,11/26/10,5:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/11,3/31/11,10/10/10,22:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/11,3/31/11,10/26/10,2:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/11,3/31/11,8/30/10,7:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/11,3/31/11,11/26/10,5:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/10,10/5/10,1/16/11,21:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/10,10/5/10,3/16/11,0:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/10,10/5/10,2/7/11,20:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/10,10/5/10,9/13/10,2:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/10,12/15/10,1/16/11,21:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/10,12/15/10,3/16/11,0:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/10,12/15/10,2/7/11,20:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/10,12/15/10,9/13/10,2:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/11,3/27/11,1/16/11,21:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/11,3/27/11,3/16/11,0:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/11,3/27/11,2/7/11,20:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/11,3/27/11,9/13/10,2:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,3/12/11,2:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,1/22/11,22:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,11/20/10,5:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,11/6/10,23:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,9/23/10,23:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,3/1/11,7:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,2/18/11,2:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,10/16/10,21:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,8/23/10,1:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/10,10/2/10,3/5/11,23:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,3/12/11,2:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,1/22/11,22:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,11/20/10,5:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,11/6/10,23:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,9/23/10,23:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,3/1/11,7:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,2/18/11,2:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,10/16/10,21:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,8/23/10,1:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/10,12/5/10,3/5/11,23:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,3/12/11,2:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,1/22/11,22:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,11/20/10,5:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,11/6/10,23:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,9/23/10,23:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,3/1/11,7:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,2/18/11,2:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,10/16/10,21:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,8/23/10,1:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/10,3/24/11,3/5/11,23:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB068B,Yes,5.75242764,101.5441191,781772,636465,,8/14/10,8/24/10,10/7/10,20:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB068B,Yes,5.75242764,101.5441191,781772,636465,,9/27/10,12/18/10,10/7/10,20:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB068B,Yes,5.75242764,101.5441191,781772,636465,,12/25/10,3/22/11,10/7/10,20:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,11/21/10,2/19/11,4/11/11,0:10
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,11/21/10,2/19/11,4/13/11,1:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,2/19/11,4/21/11,4/11/11,0:10
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,2/19/11,4/21/11,4/13/11,1:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,9/4/10,22:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,2/6/11,21:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,3/30/11,4:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,3/2/11,0:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,2/19/11,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,8/22/10,4:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,2/15/11,3:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,2/8/11,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,4/8/11,4:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,1/2/11,2:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,11/27/10,3:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,9/15/10,0:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,8/30/10,0:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,8/25/10,2:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,11/26/10,20:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/10,10/15/10,1/19/11,1:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,9/4/10,22:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,2/6/11,21:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,3/30/11,4:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,3/2/11,0:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,2/19/11,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,8/22/10,4:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,2/15/11,3:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,2/8/11,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,4/8/11,4:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,1/2/11,2:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,11/27/10,3:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,9/15/10,0:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,8/30/10,0:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,8/25/10,2:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,11/26/10,20:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/10,1/12/11,1/19/11,1:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,9/4/10,22:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,2/6/11,21:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,3/30/11,4:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,3/2/11,0:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,2/19/11,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,8/22/10,4:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,2/15/11,3:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,2/8/11,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,4/8/11,4:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,1/2/11,2:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,11/27/10,3:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,9/15/10,0:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,8/30/10,0:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,8/25/10,2:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,11/26/10,20:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/11,4/13/11,1/19/11,1:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/10,8/23/10,11/15/10,20:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/10,8/23/10,11/1/10,18:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/10,8/23/10,3/8/11,20:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/10,8/23/10,10/31/10,5:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/10,8/23/10,11/1/10,22:13
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/10,1/20/11,11/15/10,20:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/10,1/20/11,11/1/10,18:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/10,1/20/11,3/8/11,20:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/10,1/20/11,10/31/10,5:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,10/19/10,1/20/11,11/1/10,22:13
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/11,3/29/11,11/15/10,20:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/11,3/29/11,11/1/10,18:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/11,3/29/11,3/8/11,20:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/11,3/29/11,10/31/10,5:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,1/20/11,3/29/11,11/1/10,22:13
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/10,10/20/10,9/28/10,1:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/10,10/20/10,9/28/10,18:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/10,10/20/10,10/13/10,2:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,8/13/10,10/20/10,8/22/10,2:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/10,11/30/10,9/28/10,1:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/10,11/30/10,9/28/10,18:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/10,11/30/10,10/13/10,2:03
